tenure,msf_with_vat,credit_rating,credit_limit,days_remaining,ooc_tag,area_group,handset_type,dos,total_rev_amt_m0,ob_onnet_call_min_m0,ob_globe_call_min_m0,ob_sun_call_min_m0,ob_oth_call_min_m0,ob_intl_call_min_m0,ib_onnet_call_min_m0,ib_globe_call_min_m0,ib_sun_call_min_m0,ib_oth_call_min_m0,ib_intl_call_min_m0,sms_onnet_m0,sms_offnet_m0,sms_intl_m0,data_vol_mb_m0,total_rev_amt_l3m,ob_onnet_call_min_l3m,ob_globe_call_min_l3m,ob_sun_call_min_l3m,ob_oth_call_min_l3m,ob_intl_call_min_l3m,ib_onnet_call_min_l3m,ib_globe_call_min_l3m,ib_sun_call_min_l3m,ib_oth_call_min_l3m,ib_intl_call_min_l3m,sms_onnet_l3m,sms_offnet_l3m,sms_intl_l3m,data_vol_mb_l3m,sr_count_l3m,bill_amt_m0,bill_amt_m1,bill_amt_m2,paid_amt_m0,paid_amt_m1,paid_amt_m2,payment_l3m,churn_inactive_flag_m1
3.366666667,1499,10104,2998.0,0,1,NCR,SMARTPHONE LTE,0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,167,0,14749.38304,-15.48,-2.215555557,-0.08772222333,0.0,0.0,0.0,-1.617944443,-0.9099444467,-3.010277777,0.0,0.0,-1.0,67.66666667,-1.333333333,1436.317868,0,1060.63,-989.35,-2988.34,0.0,0.0,0.0,0,1
17.46666667,1499,10400,2998.0,0,1,MIN,SMARTPHONE LTE,2,1499.0,0.0,0.0,0.0,0.58333334,0.0,10.4,0.55,0.0,4.86666667,0.0,0,0,0,7.858823776,-510.64,-14.98333333,-0.05,-0.66111111,-112.9222222,-0.0005555566667,-4.366666667,0.3666666667,-3.183333337,-10.67222222,0.0,-14.0,-5.666666667,0.0,-9173.888085,5,8186.39,5917.87,3254.71,0.0,0.0,0.0,0,1
19.33333333,1499,10200,2998.0,153,0,CL,SMARTPHONE LTE,6,1499.0,74.217,10.73733333,0.0,11.82916667,0.0,11.42800001,4.719,0.0,4.65516667,0.0,13,2,0,16348.10694,0.0,32.88638889,6.0595,0.0,-11.481,0.0,-31.56583333,0.7608333367,-2.330555557,2.226388893,0.0,-4.666666667,-10.0,0.0,-445.064161,0,1707.13,208.13,-1290.87,0.0,0.0,0.0,0,0
69.06666667,0,10900,600.0,0,1,NCR,SMARTPHONE LTE,12,7.5,0.0,0.55116667,0.0,0.0,0.0,0.49066667,0.241,0.0,0.0,0.0,0,0,0,0.005132675171,-13.34666667,0.0,0.3674444467,0.0,0.0,0.0,0.1875555567,-3.601999997,0.0,0.0,0.0,-0.6666666667,0.0,0.0,-0.06086794535,2,-172.56,-228.51,-228.51,0.0,0.0,0.0,0,0
199.6,0,10900,2250.0,0,1,SL,SMARTPHONE LTE,0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09133333,0.0,1,12,0,0.0,-31.49333333,0.0,-0.09883333333,0.0,0.0,0.0,0.0,0.0,0.0,-2.06166667,0.0,0.6666666667,6.0,0.0,0.0,3,-13.81,-20.79,-114.27,0.0,0.0,0.0,0,0
244.4666667,999,10201,30500.0,113,0,NCR,SMARTPHONE LTE,0,999.0,7.892,31.64666667,0.0,5.846,0.0,20.19883333,17.19850001,0.0,29.49633333,0.0,174,401,0,223.6901255,144.9966667,4.950666667,20.28333333,-0.7832222233,3.796055557,0.0,-3.649555553,-0.13505555,-2.593277777,18.63033333,0.0,54.66666667,101.3333333,-0.3333333333,87.88708846,2,-2114.6,-3114.59,-6155.22,0.0,0.0,0.0,0,0
16.16666667,999,10200,1998.0,0,1,MIN,SMARTPHONE LTE,0,999.0,33.93333334,46.38333336,1.91666666,21.48333333,0.0,329.7333333,39.83333333,7.21666667,26.05000003,0.0,2220,2519,0,4362.975079,-30.3,16.37777778,18.15555558,1.049999997,13.37777778,0.0,82.17222223,16.74444444,-0.76666667,12.12222224,0.0,-426.6666667,-655.6666667,-3.333333333,-2792.325049,0,-5143.8,-6242.79,-7241.79,0.0,0.0,0.0,0,0
4.033333333,999,10100,1499.0,60,0,CL,SMARTPHONE LTE,0,999.0,3.971,0.12366667,0.0,3.29716667,0.0,0.0,0.0,0.0,0.98133333,0.0,707,19,0,4195.811132,0.0,-2.212388887,-1.231277777,-1.122722223,-4.234500003,0.0,-5.30416667,-0.7204444433,-0.1036666667,0.65422222,0.0,308.0,3.0,0.0,-1273.404295,0,997.0,-2.0,-1001.0,0.0,0.0,0.0,0,0
34.23333333,999,10400,3996.0,0,1,NCR,SMARTPHONE LTE,10,999.0,0.0,0.0,0.0,0.0,0.0,224.7543333,1.42166667,0.0,23.39516667,0.0,0,1,0,0.001000404358,-37.52,-154.394,-35.96038889,-129.0920556,-23.17094445,0.0,16.88744443,0.1527222233,-34.09322223,10.33183333,0.0,-43.33333333,-36.0,0.0,-3172.820908,5,4060.41,3061.41,1429.85,0.0,0.0,0.0,0,1
114.5666667,500,10201,1797.0,0,1,VIS,SMARTPHONE LTE,0,599.0,31.10000001,2.6,0.0,39.86666666,0.0,11.14999999,0.0,0.0,0.0,0.0,7,1,0,0.01769256592,0.0,12.31111112,1.733333333,0.0,22.71111111,0.0,-3.972222227,0.0,0.0,-0.1666666667,0.0,0.0,0.6666666667,0.0,-0.008854230245,0,271.05,-327.95,-926.95,0.0,0.0,0.0,0,0
101.7,500,10200,1500.0,244,0,VIS,SMARTPHONE LTE,0,1215.3,0.0,0.96666667,0.0,22.11666666,0.0,0.0,0.43333333,0.0,0.0,0.0,2,0,0,2107.854815,141.6566667,0.0,0.6444444467,0.0,14.74444444,0.0,0.0,0.1999999967,0.0,0.0,0.0,1.0,-0.3333333333,0.0,1210.858404,0,-1195.18,-2333.3,-3461.3,0.0,0.0,0.0,0,0
173.1666667,500,10201,1500.0,0,1,NCR,SMARTPHONE LTE,0,655.56,2.54683334,1.39883333,0.0,0.19116667,0.0,120.9741667,9.44116667,0.0,4.3775,37.91666667,86,37,0,0.0,179.54,-8.939777773,0.9325555533,-1.780055553,-0.21672222,0.0,-3.392388897,2.01383334,-0.1902777767,-2.102944447,5.094444447,-56.0,-22.33333333,0.0,-0.003403981527,1,146.91,-300.59,-625.59,0.0,0.0,0.0,0,0
16.56666667,500,10400,1000.0,0,1,NCR,FEATUREPHONE NON DATA CBL,80,395.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.753333333,-1.1985,-2.71716667,-0.9853888867,-0.6523333333,0.0,-0.34088889,-0.05916666667,-0.038,0.0,0.0,-1.333333333,-3.333333333,0.0,0.0,0,1927.54,1677.54,1160.48,0.0,0.0,0.0,0,1
98.86666667,500,10201,1500.0,59,0,NCR,\N,0,721.69,591.4435,0.27833333,0.0,5.46450001,0.0,47.92299999,0.45133333,0.0,0.0,0.0,70,40,0,0.07802009583,16.32333333,308.405,0.1855555533,0.0,3.643000007,0.0,25.17561111,0.3008888867,0.0,0.0,0.0,43.0,24.33333333,0.0,0.005012830098,0,-3873.44,-4580.14,-5267.85,0.0,0.0,0.0,0,0
23.93333333,500,10201,1500.0,13,0,SL,SMARTPHONE LTE,1,928.1,0.18033333,0.0,0.0,0.31333333,0.0,8.00266667,0.68783333,0.0,0.0,0.0,7,17,0,474.1229219,285.4,0.12022222,-0.58138889,0.0,-11.10338889,0.0,2.882388893,-0.7663333367,0.0,-0.2495,0.0,4.0,9.0,0.0,277.0210333,0,-3106.34,-3606.34,-4106.34,0.0,0.0,0.0,0,0
222.4,500,10300,19800.0,0,1,VIS,FEATUREPHONE NON DATA CBL,0,594.1,7.88333334,10.11666666,0.0,5.98333332,0.0,114.6833333,2.09999999,327.15,2.45,0.0,2,13,0,0.0,-2.833333333,2.438888893,2.38333333,-17.95555555,-6.805555567,0.0,19.41111111,-8.32777779,216.0555556,1.633333333,0.0,1.0,5.333333333,0.0,0.0,1,696.7,169.14,-685.55,0.0,0.0,0.0,0,0
84.5,500,10200,1500.0,197,0,NCR,SMARTPHONE LTE,0,585.52,217.996,3.9965,48.19416667,50.27416668,0.0,101.2868333,5.29166666,0.0,56.181,0.0,117,204,0,0.0,15.00666667,134.3736667,2.182055557,29.91711111,21.32861112,0.0,32.94705555,-1.30894445,-1.94722222,13.58427778,0.0,1.333333333,46.66666667,0.0,0.0,1,-152.63,-730.65,2027.25,0.0,0.0,0.0,0,0
16.33333333,500,10201,1000.0,241,0,CL,SMARTPHONE LTE,2,672.12,2.241,52.80716666,0.0,22.407,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,48.35686874,238.75,-1.458444443,25.37005555,0.0,14.68722222,0.0,0.0,0.0,-0.16988889,0.0,0.0,0.6666666667,-7.666666667,0.0,-847.1815796,0,376.87,-1.12,-251.12,0.0,0.0,0.0,0,0
22.9,500,10201,1500.0,0,1,NCR,FEATUREPHONE NON DATA CBL,3,654.93,16.1565,1.56566667,0.0,3.14833333,0.0,3.4585,0.0,0.0,0.0,0.0,8,4,0,0.0,34.96333333,10.231,1.04377778,0.0,0.008499996667,0.0,-0.1008888867,0.0,0.0,-0.1879444433,0.0,1.333333333,-5.333333333,0.0,0.0,4,-6142.46,-6743.45,-7347.43,0.0,0.0,0.0,0,0
15.46666667,500,10400,1000.0,306,0,VIS,SMARTPHONE LTE,0,0.0,0.58333333,0.75,0.0,0.43333333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3286.099164,-77.95666667,0.3888888867,0.5,0.0,0.2888888867,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666667,0.0,0.0,2190.732776,3,2089.21,2105.34,1612.01,0.0,0.0,0.0,0,0
176.3,500,10900,1500.0,124,0,CL,SMARTPHONE LTE,0,500.0,12.50633334,9.64783333,11.56216667,2.62949999,0.0,62.31233334,0.0,0.0,2.41266667,0.0,21,20,0,16.81508255,-344.0633333,-0.4272777733,-1.14227778,4.499333333,-38.91211112,0.0,-8.709499987,-0.74188889,-0.49172222,-0.9656666633,0.0,-5.666666667,-6.666666667,0.0,10.66930898,0,-3467.81,-5000.0,-5500.0,0.0,0.0,0.0,0,0
166.8,500,10400,45300.0,0,1,NCR,SMARTPHONE LTE,5,2303.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.01111984253,-19.30666667,-0.06866666667,-0.1930555567,0.0,0.0,0.0,-0.21588889,0.0,0.0,-0.22638889,0.0,0.0,0.0,0.0,-1533.531054,0,2126.51,-6.96,-3701.8,0.0,0.0,0.0,0,0
15.2,999,10400,1998.0,0,1,SL,SMARTPHONE LTE,0,999.0,0.0,0.0,0.0,0.0,0.0,22.02916666,5.05,1.91666667,3.8335,0.0,0,0,0,15.26908684,0.003333333333,-18.92222222,-2.78888889,0.0,-11.07222222,0.0,-28.86944445,-1.505555557,-1.827777777,-2.311000003,0.0,-2.333333333,0.0,0.0,-184.0474339,4,3652.77,2653.77,1326.56,0.0,0.0,0.0,0,1
27.8,999,10201,2397.0,0,1,NL,SMARTPHONE LTE,26,999.0,0.0,0.0,0.0,0.0,0.0,33.07333334,1.35133334,0.0,0.1175,0.0,0,0,0,3.80653286,0.003333333333,-40.39538889,-1.649166667,-3.2335,-2.253999997,0.0,-5.778277777,-0.65183333,-5.421055557,-2.200833333,0.0,-34.66666667,-11.0,0.0,-1941.735379,2,3671.76,2672.76,1343.76,0.0,0.0,0.0,0,1
13.1,999,10400,1998.0,0,1,VIS,SMARTPHONE LTE,14,999.0,0.0,0.0,0.0,0.31666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.578877449,-62.72,-95.19444445,-13.09444445,0.0,-5.13333333,0.0,-62.12777778,0.0,0.0,0.0,0.0,-366.0,-37.66666667,0.0,-2049.95965,0,3593.83,2584.83,1237.66,0.0,0.0,0.0,0,1
3.566666667,999,10100,1998.0,0,1,SL,SMARTPHONE LTE,0,999.0,79.26666669,94.71666666,1.36666667,43.33333335,0.0,6.95,4.16666667,0.0,0.68333333,0.0,53,386,0,7640.654934,0.0,33.83333335,62.95,0.9111111133,27.92222223,0.0,-24.12777778,-1.194444443,0.0,0.25,0.0,-81.33333333,165.0,0.0,835.1956199,0,532.8,-466.2,-1465.2,0.0,0.0,0.0,0,1
30.76666667,999,10400,2400.0,0,1,NCR,\N,36,998.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-200.0066667,0.0,-0.9476666667,0.0,0.0,0.0,-1.092555557,0.0,0.0,-3.496166667,-8.66111111,-10.0,-6.666666667,0.0,-2755.09697,0,6825.01,5368.01,2758.49,0.0,0.0,0.0,0,1
3.266666667,999,10100,1998.0,0,1,SL,SMARTPHONE LTE,1,999.0,27.13500001,21.09883334,0.0,5.54900001,0.0,14.56516665,16.63333334,0.0,5.14100001,0.0,13,19,0,3043.56112,-7.503333333,-81.5065,7.659777787,-8.343444447,-2.265777777,0.0,-6.902611123,11.08888889,-9.4315,2.28022223,0.0,0.0,9.0,0.0,1405.177199,0,253.61,-745.39,-1766.9,0.0,0.0,0.0,0,1
16.06666667,999,10400,1998.0,0,1,VIS,SMARTPHONE LTE,2,999.0,0.0,0.0,0.0,0.0,0.0,1.68333333,5.98333334,0.0,1.88333334,0.0,0,0,0,0.05744171143,-2.5,-1117.894444,-1.300000003,-5.172222223,-14.58333334,0.0,-28.8,3.433333337,-9.561111113,-2.427777773,0.0,-29.66666667,-379.0,0.0,-978.9722373,0,4893.42,3419.43,1625.34,0.0,0.0,0.0,0,1
91.9,999,10400,1998.0,0,1,CL,SMARTPHONE LTE,64,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-65.99666667,-36.47894444,-0.2186111133,0.0,-1.628388887,0.0,-10.08638889,-0.3352222233,0.0,0.0,0.0,-11.0,-1.333333333,0.0,-3601.98977,0,3452.84,2453.84,1090.92,0.0,0.0,0.0,0,1
53.43333333,999,10900,1998.0,231,0,NCR,SMARTPHONE LTE,0,1002.98,73.8765,3.40566667,0.0,12.39633334,0.0,73.03366666,57.7945,0.0,138.6241667,8.93333333,208,88,0,2853.799509,2.653333333,17.64533334,2.270444447,-0.05838889,-3.085111107,0.0,-7.334388897,24.63733334,-1.338444443,17.76444444,-1.597333333,76.33333333,29.0,0.0,-540.3902766,0,-27320.45,-28619.44,-29918.43,0.0,0.0,0.0,0,0
72.56666667,999,10400,15000.0,710,0,NCR,SMARTPHONE LTE,0,0.0,281.751,4.08400001,0.0,99.04216666,0.0,98.22416665,0.0,0.0,12.98783333,0.0,60,21,0,9129.321421,-691.4633333,165.1336111,0.44022223,-1.16011111,62.13127777,0.0,-27.24050001,-0.06111111,-1.94411111,-4.049055557,0.0,-32.66666667,-4.333333333,0.0,-3794.050719,22,0.0,3903.6,9697.31,0.0,0.0,0.0,0,0
60.3,250,10400,7996.0,294,0,NCR,SMARTPHONE LTE,0,284.34,3.9515,1.03716667,0.0,2.43983333,0.0,2.15666667,0.0,0.0,0.0,0.0,6,13,0,1.956410408,-232.5,2.634333333,0.6914444467,0.0,1.626555553,0.0,0.30616667,0.0,0.0,-0.516,0.0,-49.66666667,-4.333333333,0.0,-546.9219243,6,5672.65,4923.68,2936.1,0.0,0.0,0.0,0,0
28.93333333,250,10201,5996.0,50,0,NCR,SMARTPHONE 3G,0,227.49,127.8006667,2.6195,0.0,0.891,0.0,115.891,16.82200001,0.0,1.24083333,0.0,3,32,0,0.0,5.0,84.94977778,1.746333333,-0.1727222233,0.594,0.0,57.17833332,9.786555563,-10.13194444,-1.625055557,0.0,-10.0,10.0,0.0,0.0,0,-83.2,-303.19,-523.18,0.0,0.0,0.0,0,0
103.5333333,250,10400,1797.0,250,0,SL,SMARTPHONE LTE,2,362.33,45.62400001,1.02766667,1.81583333,0.0,0.0,36.82883334,1.1475,0.0,2.45783334,0.0,13,9,0,19.24316883,-76.54,-14.58361111,-1.798777773,0.6192777767,0.0,0.0,16.98655556,0.4685555567,-1.748055557,1.473277783,0.0,-34.33333333,-49.33333333,0.0,-109.8496475,0,1652.39,940.61,-406.64,0.0,0.0,0.0,0,0
66.26666667,250,10900,750.0,0,1,NL,SMARTPHONE LTE,0,708.99,16.39900001,0.17683333,0.0,0.0,0.0,72.69199999,1.8345,11.44483333,4.47683333,0.0,18,37,0,0.0,-5.003333333,-7.80116666,0.1165555533,-0.8951666667,0.0,0.0,4.928166663,1.223,-1.419,1.16083333,0.0,-12.0,1.0,0.0,0.0,0,-902.68,-1611.67,-2335.67,0.0,0.0,0.0,0,0
52.63333333,250,10900,1000.0,0,1,NCR,TABLET LTE,0,1061.68,24.93250001,0.0,0.0,34.81166666,0.0,16.6765,0.19483333,0.0,0.0,0.0,49,96,0,0.018034935,127.5666667,14.27922223,-3.46166667,-0.30661111,15.98827777,0.0,9.1345,-2.191611113,-0.1655555567,-0.337,0.0,21.0,35.66666667,0.0,-0.03032048543,0,-1304.91,-2224.02,-3045.57,0.0,0.0,0.0,0,0
51.9,250,10200,1000.0,0,1,NL,SMARTPHONE LTE,0,324.92,18.38133333,0.6045,0.0,0.0,0.0,8.52733333,0.0,0.0,0.0,0.0,118,5,0,71.71789169,32.44,6.38544444,0.09855555667,0.0,0.0,0.0,3.09711111,0.0,0.0,0.0,0.0,14.0,3.0,0.0,-95.47473208,0,-683.57,-933.57,-1236.09,0.0,0.0,0.0,0,0
58.33333333,250,10200,750.0,0,1,NCR,SMARTPHONE LTE,0,817.1,1.652,0.964,0.0,5.478,0.0,0.0,6.57916667,0.0,0.0,0.0,12,40,0,1652.617066,272.2766667,1.101333333,0.6426666667,0.0,-1.42588889,0.0,0.0,1.079500003,0.0,-1.404555557,0.0,3.333333333,24.66666667,0.0,883.2501141,0,-101.77,-541.58,-919.14,0.0,0.0,0.0,0,0
146.8333333,250,10900,1000.0,0,1,VIS,SMARTPHONE LTE,0,287.52,12.01666666,4.98333333,0.0,9.78333334,0.0,59.73333333,21.43333332,1.15,5.3,0.0,230,255,0,0.0,-45.02,0.4277777733,2.18333333,-0.2777777767,4.700000003,0.0,11.32777777,9.722222217,-1.083333333,1.844444443,0.0,20.33333333,12.66666667,0.0,0.0,4,-498.25,435.7,80.65,0.0,0.0,0.0,0,0
210.4333333,250,10201,31250.0,0,1,NCR,SMARTPHONE LTE,3,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.00048828125,52.54666667,-14.29533334,-2.02072222,0.0,0.0,0.0,-16.46094445,-0.6405,-0.3082222233,-2.798333333,-0.7555555567,-5.666666667,-2.333333333,0.0,-0.002475738525,4,-3833.53,-4121.05,-4175.89,0.0,0.0,0.0,0,0
17.23333333,1499,10400,2998.0,0,1,MIN,SMARTPHONE LTE,3,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,18.18333333,0.0,0,0,0,0.3908166885,-36.02666667,-0.7833333367,-8.16111111,0.0,-3.738888887,0.0,-3.105555553,-0.3055555533,0.0,10.42777778,0.0,-2.333333333,-15.0,0.0,-5624.615277,3,12908.4,9909.41,4935.18,0.0,0.0,0.0,0,1
4.5,1499,10104,2998.0,595,0,NCR,SMARTPHONE LTE,0,1746.0,53.063,7.96783333,0.0,34.05066667,0.0,10.39633334,0.82866667,0.0,2.11966667,0.0,99,213,0,15162.89988,99.29333333,1.407944453,0.1431666633,-5.95822222,13.017,0.0,-11.28016666,-1.415777773,-15.12716667,-0.29494444,0.0,-37.33333333,-13.0,0.0,4576.475312,0,1680.05,-814.04,-3114.05,0.0,0.0,0.0,0,0
82.4,1499,10201,8000.0,0,1,NCR,SMARTPHONE LTE,0,1498.99,1.45116666,4.30383333,0.0,0.0,0.0,21.99966666,14.16383333,0.0,18.739,0.0,22,10,0,3430.753412,-231.3833333,-1.202500003,2.65183333,-0.29238889,-20.60361111,-0.03266666667,9.79916666,8.187333333,-0.3718333333,6.96161111,0.0,-13.66666667,-11.66666667,0.0,-7989.810244,5,9208.89,6078.34,2915.0,0.0,0.0,0.0,0,1
3.433333333,1499,10100,2998.0,0,1,CL,SMARTPHONE LTE,2,1719.98,14.29650001,8.72016666,0.0,11.7745,0.0,0.0,0.0,0.0,0.0,0.0,19,11,0,0.0,147.32,-27.69466665,2.584555553,-1.883055557,3.052444447,0.0,-11.4165,-1.6325,0.0,0.0,0.0,-90.0,-13.0,0.0,-12.65460618,0,610.6,-888.4,-2387.4,0.0,0.0,0.0,0,1
31.7,1499,10400,2998.0,0,1,NCR,SMARTPHONE LTE,36,1499.0,0.0,0.0,0.0,0.0,0.0,47.10749999,5.09866666,0.0,2.87883333,0.0,0,0,0,0.0,-321.1233333,-1.955722223,-20.0595,-0.1490555567,-19.38444445,0.0,14.01816666,2.357888887,-1.033666667,-1.857944447,-1.533333333,-8.0,-18.33333333,0.0,-9378.356527,3,8455.7,6457.6,3009.23,0.0,0.0,0.0,0,1
31.53333333,1499,10400,5996.0,0,1,CL,SMARTPHONE LTE,36,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-3.026666667,-3.098444447,-1.138055553,-0.02044444333,-4.275277777,0.0,-10.343,-0.3360555567,0.0,-1.6515,0.0,-52.33333333,-91.0,0.0,-4622.385698,4,16195.34,12652.34,6331.41,0.0,0.0,0.0,0,1
42.0,1499,10400,2998.0,0,1,NCR,SMARTPHONE LTE,9,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.409986496,-224.4433333,-2.526,-1.136166667,0.0,-0.6353333333,0.0,-7.148,0.0,0.0,-0.27088889,0.0,-130.3333333,-80.33333333,0.0,-8367.07862,16,17591.68,13692.65,6439.26,0.0,0.0,0.0,0,1
9.966666667,1499,10200,2998.0,431,0,NCR,SMARTPHONE LTE,0,1499.0,11.90416666,5.62633333,0.0,2.21866666,0.0,73.92466666,18.14149998,0.0,0.75233333,0.0,4150,13264,0,85.50420666,0.003333333333,-0.1568333367,3.097666667,0.0,0.3908888833,0.0,45.03911111,6.323944433,0.0,-0.5354444467,0.0,2333.0,7488.0,0.0,32.45119508,1,-642.41,-2341.41,-4308.42,0.0,0.0,0.0,0,0
17.43333333,1499,10400,2998.0,222,0,NCR,SMARTPHONE LTE,29,1499.0,0.0,0.0,0.0,0.0,0.0,33.35983335,21.8435,0.0,5.084,0.0,0,0,0,9.182785988,-145.0766667,-5.777222223,-37.96844444,0.0,-6.2185,0.0,-8.503555547,2.79455555,-23.93916667,-5.96405555,0.0,-26.33333333,-68.66666667,0.0,-4842.073231,1,7675.66,5876.67,2720.48,0.0,0.0,0.0,0,0
143.0,999,10201,15000.0,0,1,VIS,SMARTPHONE LTE,0,999.0,34.98333333,104.4666667,0.03333333,44.41666667,0.0,113.3333333,36.31666668,20.63333333,34.53333333,9.05,702,368,0,179.5307436,0.0,14.07777778,25.72777779,-8.033333337,25.53888889,0.0,23.09444445,-7.04999999,8.76111111,-3.155555557,5.866666667,-36.66666667,-144.3333333,0.0,103.4994237,0,-3372.21,-4371.21,-5370.21,0.0,0.0,0.0,0,0
92.13333333,999,10400,3996.0,0,1,NCR,FEATUREPHONE NON DATA CBL,10,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,-601.2433333,-3.63622222,-0.6164444433,-0.9328333333,-18.01361111,0.0,-4.589222217,-0.5421666667,0.0,-2.417277777,0.0,-238.3333333,-14.66666667,0.0,-293.6787475,24,5959.2,4242.68,2157.47,0.0,0.0,0.0,0,1
3.3,999,10100,1499.0,0,1,CL,SMARTPHONE LTE,0,1021.51,0.0,8.07516667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,22,0,3790.707191,-540.2866667,0.0,5.383444447,0.0,-0.2165555567,0.0,0.0,0.0,-0.4477777767,0.0,0.0,5.333333333,-3.0,0.0,556.5842552,2,1932.28,-312.38,-1731.6,0.0,0.0,0.0,0,1
12.93333333,999,10400,1499.0,0,1,SL,SMARTPHONE LTE,2,999.0,0.0,0.0,0.0,0.81666666,0.0,2.48333334,0.0,0.0,2.0,0.0,0,0,0,7.183554649,-37.52,-14.49444444,-3.266666667,-0.3666666667,-17.77222223,0.0,-3.144444443,0.0,0.0,1.333333333,0.0,-52.33333333,-6.0,0.0,-8778.218118,2,3909.41,2910.41,1169.11,0.0,0.0,0.0,0,1
11.4,999,10400,1499.0,0,1,NL,SMARTPHONE LTE,15,999.0,4.202,0.0,0.0,1.42833333,0.0,5.16799999,0.0,0.0,0.5455,0.0,14,3,0,1899.443303,-223.2533333,-7.279166667,-0.1666666667,0.0,0.6264444433,0.0,3.445333327,0.0,0.0,0.3636666667,0.0,5.666666667,1.333333333,0.0,-4111.51274,0,2665.76,1666.76,-2.0,0.0,0.0,0.0,0,1
3.533333333,999,10100,1998.0,0,1,MIN,SMARTPHONE LTE,1,999.0,0.0,0.58333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,0,10447.56093,0.0,0.0,0.3888888867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,-32.33333333,0.0,4042.096216,0,499.5,-499.5,-1498.5,0.0,0.0,0.0,0,1
25.43333333,999,10201,3996.0,699,0,SL,SMARTPHONE LTE,0,999.0,595.6111667,22.86883333,0.0,41.6555,0.0,76.062,24.59183334,2.16333334,51.51133334,0.0,336,102,0,3661.614432,177.6033333,388.2177778,15.24588889,0.0,27.77033333,0.0,-39.41816667,10.33705556,-0.4239444367,25.73277778,0.0,71.66666667,-17.33333333,0.0,-782.3178463,1,-532.55,-998.5,-2397.82,0.0,0.0,0.0,0,0
16.26666667,999,10400,1998.0,0,1,VIS,SMARTPHONE LTE,51,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-2.5,-37.35,-9.172222227,-10.16111111,-10.31111111,0.0,-28.47777778,0.0,-44.06111111,-1.17222222,0.0,-20.0,-13.66666667,0.0,-6.676784197,0,4030.61,3031.61,1511.97,0.0,0.0,0.0,0,1
73.6,999,10400,1998.0,757,0,SL,SMARTPHONE LTE,0,999.0,0.0,0.0,0.0,0.0,0.0,10.9,3.08333333,0.0,2.25,0.0,0,0,0,88.61084747,-123.58,-0.5222222233,-9.67222222,0.0,-11.82777778,0.0,1.983333333,2.055555553,0.0,1.038888887,-1.48888889,-17.66666667,-15.33333333,0.0,-295.3656524,1,5143.32,3884.25,1772.25,0.0,0.0,0.0,0,0
15.73333333,999,10400,1998.0,0,1,NCR,SMARTPHONE LTE,3,998.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55616666,0.0,0,0,0,2.799962997,-216.0033333,-3.018277783,-6.219000003,-1.627944447,-2.482166667,0.0,-2.033722223,-0.7861666667,-0.782,-0.5588888967,0.0,-4.333333333,-5.666666667,0.0,-7188.012614,1,8241.07,5971.08,3053.08,0.0,0.0,0.0,0,1
23.26666667,999,10400,3996.0,0,1,NCR,SMARTPHONE LTE,58,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-7.503333333,-45.31427779,-0.2168333333,-0.806,-0.5625555533,0.0,0.0,0.0,0.0,0.0,0.0,-5.666666667,-6.666666667,0.0,-1826.459728,0,5091.26,3792.27,1907.38,0.0,0.0,0.0,0,1
